308	Nacakçılar Komisyon	komisyoncu	antalya	kumluca	Rafet NACAKCI	0532 264 31 67	Toptancı Sebze Hali No :11	https://halkatalogu.com/hal/1871-nacakcilar-komisyon	unclaimed	2026-07-12
333	Nadi Karasaçlı Tarım Ürünleri	komisyoncu	antalya	mavikent	Nadi KARASAĞLI	0 242 834 46 46	Sebze Hali No: 25 Beykent-Kumluca/ANTALYA	https://halkatalogu.com/hal/2859-nadi-karasacli-tarim-urunleri	unclaimed	2026-07-12
246	Naturel Ekad Komisyon evi	komisyoncu	antalya	merkez	Ekber İLDIZ	0532 233 21 69		https://halkatalogu.com/hal/425-naturel-ekad-komisyon-evi	unclaimed	2026-07-12
274	Onaran Komisyon evi	komisyoncu	antalya	demre	Muhittin ONARAN	0532 334 65 87	Toptancı Hali No :46-47	https://halkatalogu.com/hal/397-onaran-komisyon-evi	unclaimed	2026-07-12
378	Onaran Komisyon evi	komisyoncu	antalya	turuncova		0532 434 60 94	Toptancı Sebze Hali No :6	https://halkatalogu.com/hal/2153-onaran-komisyon-evi	unclaimed	2026-07-12
383	Ortaç Komisyon evi	komisyoncu	antalya	yesilkoy	Tekin ORTAÇ	0532 255 76 53	Toptancı Sebze Hali No :5	https://halkatalogu.com/hal/2040-ortac-komisyon-evi	unclaimed	2026-07-12
357	Öz Arslan Komisyon evi	komisyoncu	antalya	sahilkent	Rustem ÖZARSLAN	0532 647 89 21	Toptancı hali No :72-76	https://halkatalogu.com/hal/1786-oz-arslan-komisyon-evi	unclaimed	2026-07-12
323	Öz Ateşoğlu	komisyoncu	antalya	manavgat	ÖZ ATEŞOĞLU	0532 324 76 70	Belediye Sebze Hali No :13-14	https://halkatalogu.com/hal/1895-oz-atesoglu	unclaimed	2026-07-12
289	Öz Budak Tarım Ürünleri Öz Budak Komisyon evi	komisyoncu	antalya	kahyalar	Hasan ÖZBUDAK	0533 365 53 94	Toptancı Hali No :1	https://halkatalogu.com/hal/1764-oz-budak-tarim-urunleri-oz-budak-komisyon-evi	unclaimed	2026-07-12
373	Öz Gündoğdu Komisyon Tarım	komisyoncu	antalya	tasagil	Hamdi GÜNDOĞDU	0532 342 19 07	Toptancı Hal No :9	https://halkatalogu.com/hal/1788-oz-gundogdu-komisyon-tarim	unclaimed	2026-07-12
374	Öz Yılmaz Komisyonculuk	komisyoncu	antalya	tasagil	Raşit YILMAZ	0533 815 03 55	Toptancı Sebze Hali No :11	https://halkatalogu.com/hal/1789-oz-yilmaz-komisyonculuk	unclaimed	2026-07-12
314	Öztürk Komisyon	komisyoncu	antalya	kumluca	Ragıp ÖZTÜRK	0532 331 10 04	Toptancı Sebze Hali No :34	https://halkatalogu.com/hal/1885-ozturk-komisyon	unclaimed	2026-07-12
252	Pehlivanlar Komisyon	komisyoncu	antalya	alanya	Mustafa YÜKSEKAYA	0532 451 77 64	Hal No :31-32	https://halkatalogu.com/hal/2034-pehlivanlar-komisyon	unclaimed	2026-07-12
233	Pilotlar Komisyon	komisyoncu	antalya	merkez	Ahmet YILMAZ	0539 646 60 51	Sebze Hali No :1	https://halkatalogu.com/hal/1999-pilotlar-komisyon	unclaimed	2026-07-12
327	Pozluoğulları Komisyon evi	komisyoncu	antalya	manavgat		0 242 746 06 09	Mimar Sinan Mh. Belediye Toptancı Hali No :23	https://halkatalogu.com/hal/412-pozluogullari-komisyon-evi	unclaimed	2026-07-12
370	Ramazan gök komisyon evi	komisyoncu	antalya	serik	Ramazan GÖK	0532 451 16 35		https://halkatalogu.com/hal/3156-ramazan-gok-komisyon-evi	unclaimed	2026-07-12
271	Ramazan Şahin Komisyon evi	komisyoncu	antalya	demre	RAMAZAN ŞAHİN	0532 372 71 50	Hal No :28	https://halkatalogu.com/hal/398-ramazan-sahin-komisyon-evi	unclaimed	2026-07-12
309	Safir Komisyonevi	komisyoncu	antalya	kumluca			Toptancı Sebze Hali No :12	https://halkatalogu.com/hal/1883-safir-komisyonevi	unclaimed	2026-07-12
300	Sağlamlar Komisyon evi	komisyoncu	antalya	konakli	Ali SAĞLAM	0532 377 32 94	Toptancı Sebze Hali No :38	https://halkatalogu.com/hal/2070-saglamlar-komisyon-evi	unclaimed	2026-07-12
318	Saha Komisyon	komisyoncu	antalya	kumluca	Seyfi ARIKAN	0532 355 72 72	Toptancı Sebze Hali No :45	https://halkatalogu.com/hal/1872-saha-komisyon	unclaimed	2026-07-12
390	Samet Gıda	komisyoncu	antalya	yesilkoy	Emin TANÇ	0532 341 81 64	Toptancı Sebze Hali B Blok No: 23	https://halkatalogu.com/hal/2866-samet-gida	unclaimed	2026-07-12
294	Sarıca Komisyon Evi	komisyoncu	antalya	kinik	Cengiz SARICA	0532 304 48 82	Yeni Sebze Hali No :5	https://halkatalogu.com/hal/2107-sarica-komisyon-evi	unclaimed	2026-07-12
240	Sarıoğulları Komisyon evi	komisyoncu	antalya	merkez	Ali SARI	0535 860 90 17	Toptancı Hal No :39	https://halkatalogu.com/hal/2004-sariogullari-komisyon-evi	unclaimed	2026-07-12
245	Şeref Acun Pazarlama	komisyoncu	antalya	merkez	Şeref ACUN	0532 324 88 87	Toptancı Sebze Hali No :104	https://halkatalogu.com/hal/1994-seref-acun-pazarlama	unclaimed	2026-07-12
281	Şirinler Komisyon evi	komisyoncu	antalya	gazipasa	Abdullah Enes ŞİRİN	572 30 21	Hal no :23	https://halkatalogu.com/hal/2059-sirinler-komisyon-evi	unclaimed	2026-07-12
377	Süleyman Pay Komisyon evi	komisyoncu	antalya	turuncova	SÜLEYMAN PAY	0533 267 87 94	Meyve Sebze Hali No :3-17	https://halkatalogu.com/hal/2152-suleyman-pay-komisyon-evi	unclaimed	2026-07-12
337	Tanerler Tarım Ürünleri	komisyoncu	antalya	ova-beldesi	Aydın TANER	0532 400 32 16	Sebze Hali No :18	https://halkatalogu.com/hal/1904-tanerler-tarim-urunleri	unclaimed	2026-07-12
360	Tanrıverdi Komisyon evi	komisyoncu	antalya	serik	Veli TANRIVERDİ	0532 435 08 49	Toptancı Hal Kompleksi No :23	https://halkatalogu.com/hal/2100-tanriverdi-komisyon-evi	unclaimed	2026-07-12
326	Tevfik Anlar Komisyon Evi Tevfik Anlar Tarım Ürünleri	komisyoncu	antalya	manavgat	Tevfik ANLAR	0 242 746 48 55	Sebze Hali No :22	https://halkatalogu.com/hal/1897-tevfik-anlar-komisyon-evi-tevfik-anlar-tarim-urunleri	unclaimed	2026-07-12
254	Toramanlar Komisyon	komisyoncu	antalya	alanya	Hasan TORAMAN	0532 272 09 86	Toptancı Hal No :46	https://halkatalogu.com/hal/2033-toramanlar-komisyon	unclaimed	2026-07-12
236	Tosunoğulları Pazarlama Ve Nakliyat	komisyoncu	antalya	merkez	Yusuf TOSUN	0532 314 36 20	Toptancı Hal Kompleksi No :16	https://halkatalogu.com/hal/1998-tosunogullari-pazarlama-ve-nakliyat	unclaimed	2026-07-12
276	Tuncer 4 Komisyon evi	komisyoncu	antalya	gazipasa	Veli TUNCER	0530 930 55 77	Sebze Hali NO :4	https://halkatalogu.com/hal/409-tuncer-4-komisyon-evi	unclaimed	2026-07-12
267	Turallar Tarım Ürünleri Tic.Ltd.Şti	komisyoncu	antalya	demre	M.Fatih TURAL	0533 247 86 05	Beymelek Toptancı Hali No :10	https://halkatalogu.com/hal/401-turallar-tarim-urunleri-tic-ltd-sti	unclaimed	2026-07-12
330	Umut Karacan Komisyon	komisyoncu	antalya	manavgat			Toptancı Hali No :34	https://halkatalogu.com/hal/1900-umut-karacan-komisyon	unclaimed	2026-07-12
251	Uyarlar Muz Sarartma	komisyoncu	antalya	alanya		0532 521 35 56	Alan Hal No :30	https://halkatalogu.com/hal/1845-uyarlar-muz-sarartma	unclaimed	2026-07-12
332	Yarar Komisyon	komisyoncu	antalya	mavikent	Sütleyman YABAR	0533 397 58 56	Toptancı Sebze Hali No :8	https://halkatalogu.com/hal/2079-yarar-komisyon	unclaimed	2026-07-12
325	Yener Duran Komisyonculuğu	komisyoncu	antalya	manavgat	Yener DURAN	0532 297 37 98	Toptancı Sebze Hali No :21	https://halkatalogu.com/hal/1899-yener-duran-komisyonculugu	unclaimed	2026-07-12
366	Yıldırım Komisyon	komisyoncu	antalya	serik	Ahmet YILDIRIM	0532 431 03 68	Sebze Meyve Hali No :68	https://halkatalogu.com/hal/2095-yildirim-komisyon	unclaimed	2026-07-12
237	Yıldız Komisyon	komisyoncu	antalya	merkez	Sait YILDIZ	0532 404 05 60	Toptancı Hali No :24	https://halkatalogu.com/hal/2001-yildiz-komisyon	unclaimed	2026-07-12
372	Yılmaz Kardeşler	komisyoncu	antalya	sevkiyat	Yusuf YILMAZ	0532 521 60 61	Ardiye No :570	https://halkatalogu.com/hal/2005-yilmaz-kardesler	unclaimed	2026-07-12
280	Yılmaz Komisyon evi	komisyoncu	antalya	gazipasa	İsa YILMAZ	572 19 53	Toptancı Sebze Hali No :19	https://halkatalogu.com/hal/2058-yilmaz-komisyon-evi	unclaimed	2026-07-12
2837	Yıltek Nakliyat	nakliye	antalya				Sebze Hali SERİK	https://halkatalogu.com/nakliyeciler/2-yiltek-nakliyat	unclaimed	2026-07-01
317	Yörükoğlu Komisyon evi	komisyoncu	antalya	kumluca	Şaban ÇETİN	865 63 45	Toptancı Hali No :40	https://halkatalogu.com/hal/1882-yorukoglu-komisyon-evi	unclaimed	2026-07-12
275	Yörükoğulları komisyon evi	komisyoncu	antalya	gazipasa	Süleyman TUNCER	0532 581 31 81		https://halkatalogu.com/hal/3159-yorukogullari-komisyon-evi	unclaimed	2026-07-12
258	Yörükoğulları Komisyonevi	komisyoncu	antalya	alanya			Toptancı Hali No :61	https://halkatalogu.com/hal/2029-yorukogullari-komisyonevi	unclaimed	2026-07-12
329	Yüksel Komisyon evi	komisyoncu	antalya	manavgat	Ramazan YÜKSEL	0532 403 37 93	Belediye Toptancı Hali No :31-32	https://halkatalogu.com/hal/413-yuksel-komisyon-evi	unclaimed	2026-07-12
260	Zahmacılar Komisyon evi	komisyoncu	antalya	beykonak	Ahmet ZAHMACI	0532 427 25 77	Toptancı Sebze Hali No :1-2	https://halkatalogu.com/hal/1755-zahmacilar-komisyon-evi	unclaimed	2026-07-12
376	Zeki Çiftçi Komisyon evi	komisyoncu	antalya	turuncova	Zeki Çiftçi	0532 666 20 68	Toptancı Sebze Hali No :1-2	https://halkatalogu.com/hal/2155-zeki-ciftci-komisyon-evi	unclaimed	2026-07-12
307	Zorlu Komisyon	komisyoncu	antalya	kumluca	Ramazan ZORLU	0532 273 32 07	Toptancı Hali No11	https://halkatalogu.com/hal/1879-zorlu-komisyon	unclaimed	2026-07-12
288	Zorlu Komisyon evi	komisyoncu	antalya	hasyurt	Ramazan ZORLU	865 6954	Toptancı Sebze Hali No :24	https://halkatalogu.com/hal/1760-zorlu-komisyon-evi	unclaimed	2026-07-12
408	Akdağ Ticaret Komisyon evi	komisyoncu	aydin	acarlar	Sekip AKDAG	0545 827 69 39	Belediye Sebze Hali No :43-44	https://halkatalogu.com/hal/1852-akdag-ticaret-komisyon-evi	unclaimed	2026-07-12
398	Aliş Ticaret Komisyon evi	komisyoncu	aydin	merkez	İzzettin Yavuz	0532 688 45 76	Toptan Sebze Meyve Hali No :26	https://halkatalogu.com/hal/433-alis-ticaret-komisyon-evi	unclaimed	2026-07-12
405	Ay Ticaret komisyon evi	komisyoncu	aydin	acarlar	YILDIRAY AY	0533 591 18 45	Toptancı Sebze Hali No 38 ACARLAR AYDIN	https://halkatalogu.com/hal/2798-ay-ticaret-komisyon-evi	unclaimed	2026-07-12
407	Aydın Ticaret Komisyon evi	komisyoncu	aydin	acarlar			Acarlar Hal no :42	https://halkatalogu.com/hal/1853-aydin-ticaret-komisyon-evi	unclaimed	2026-07-12
409	Çakır Ticaret Komisyonevi	komisyoncu	aydin	acarlar		0256 595 77 71	Acarlar Kasabası Hali No :48	https://halkatalogu.com/hal/1855-cakir-ticaret-komisyonevi	unclaimed	2026-07-12
419	Çalışkan Ticaret	komisyoncu	aydin	buharkent			İstiklal Mahallesi 14 sk	https://halkatalogu.com/hal/440-caliskan-ticaret	unclaimed	2026-07-12
411	Çifçi Komisyonevi	komisyoncu	aydin	atca	HAKİM ÇİFÇİ	0546 227 50 32	Toptancı Hal no :1	https://halkatalogu.com/hal/1849-cifci-komisyonevi	unclaimed	2026-07-12
404	Demir Komisyon evi	komisyoncu	aydin	acarlar	Avni DEMİR	0532 667 07 27	Belediye Sebze Hali No :35	https://halkatalogu.com/hal/1856-demir-komisyon-evi	unclaimed	2026-07-12
417	Dostlar Komisyon evi	komisyoncu	aydin	buharkent	Mustafa Habip KAYAHAN	0537 659 67 50	Toptancı Sebze Hali no :5	https://halkatalogu.com/hal/442-dostlar-komisyon-evi	unclaimed	2026-07-12
392	Efetürk Tarım Ürünleri	komisyoncu	aydin	merkez	Mehmet YILDIRIM	0532 477 86 47	Toptancı sebze hali no :4	https://halkatalogu.com/hal/436-efeturk-tarim-urunleri	unclaimed	2026-07-12
414	Ege Ticaret	komisyoncu	aydin	atca	ERCAN SARIKAYA	0532 203 84 90	Toptancı Hal no :6	https://halkatalogu.com/hal/1848-ege-ticaret	unclaimed	2026-07-12
427	Er Ticaret Tarım Ürünleri	komisyoncu	aydin	sultanhisar			Hal No :8	https://halkatalogu.com/hal/435-er-ticaret-tarim-urunleri	unclaimed	2026-07-12
420	Ertekin Ticaret	komisyoncu	aydin	buharkent	Osman ERTEKİN	0532 707 62 14		https://halkatalogu.com/hal/441-ertekin-ticaret	unclaimed	2026-07-12
396	Gerişler Komisyon evi	komisyoncu	aydin	merkez	Kadir GERİŞ	231 10 13	Sebze Hali No :19	https://halkatalogu.com/hal/431-gerisler-komisyon-evi	unclaimed	2026-07-12
394	Gül Kardeşler Komisyon evi	komisyoncu	aydin	merkez	Sercan GÜL	0553 354 54 92	Hal No :13	https://halkatalogu.com/hal/432-gul-kardesler-komisyon-evi	unclaimed	2026-07-12
410	Gürbüz Kardeşler Komisyon evi	komisyoncu	aydin	acarlar	Ercan GÜRBÜZ	0535 288 67 09	Toptancı Sebze Hali No :58-59	https://halkatalogu.com/hal/1858-gurbuz-kardesler-komisyon-evi	unclaimed	2026-07-12
399	Gürünler Tarım Ürünleri	komisyoncu	aydin	merkez	Yusuf GÜRÜN	0532 326 59 04	Toptancı Sebze Hali NO :27	https://halkatalogu.com/hal/437-gurunler-tarim-urunleri	unclaimed	2026-07-12
415	İlhan Komisyon evi	komisyoncu	aydin	buharkent	Yalçın İLHAN	0539 380 81 21	Toptancı Sebze Hali No .1	https://halkatalogu.com/hal/444-ilhan-komisyon-evi	unclaimed	2026-07-12
426	İlhan Komisyonevi	komisyoncu	aydin	nazilli	Yalçın İLHAN	0256 316 2201	Toptancı Hali No :30	https://halkatalogu.com/hal/2364-ilhan-komisyonevi	unclaimed	2026-07-12
400	İncekaya Tarım Ürünleri	komisyoncu	aydin	merkez	Mikail İNCEKAYA	0533 293 85 95	Toptancı Sebze Hali No :33	https://halkatalogu.com/hal/438-incekaya-tarim-urunleri	unclaimed	2026-07-12
421	İtimat Komisyon evi	komisyoncu	aydin	incirliova	MEHMET GÜLEÇYÜZ	0532 317 64 08	Merkez Hal No :19	https://halkatalogu.com/hal/445-itimat-komisyon-evi	unclaimed	2026-07-12
422	Karahan Gıda Tic.Nak.San.Ltd.Şti	komisyoncu	aydin	nazilli	Fevzi KARAHAN	0533 335 29 81	Toptancı Hali No :4-5	https://halkatalogu.com/hal/450-karahan-gida-tic-nak-san-ltd-sti	unclaimed	2026-07-12
413	Kardeş Komisyon	komisyoncu	aydin	atca	Ali OKSAY	0542 635 12 28	Toptancı Hal No :3	https://halkatalogu.com/hal/1851-kardes-komisyon	unclaimed	2026-07-12
397	Kılıçlar Tropikal	komisyoncu	aydin	merkez	Selahattin KILIÇ	0 256 231 06 84	Toptancı Sebze Hali No : 23 AYDIN	https://halkatalogu.com/hal/2585-kiliclar-tropikal	unclaimed	2026-07-12
406	Küçükağa Tarım Ürünleri Küçük ağa Komisyon evi	komisyoncu	aydin	acarlar	Sait TEPEDÜZÜ	0 256 595 82 22	Toptancı Sebze Hali NO: 41-46	https://halkatalogu.com/hal/2835-kucukaga-tarim-urunleri-kucuk-aga-komisyon-evi	unclaimed	2026-07-12
393	Kursun Komisyon evi	komisyoncu	aydin	merkez		0536 695 42 13	Ata Mah.Sebze Hali No :7	https://halkatalogu.com/hal/434-kursun-komisyon-evi	unclaimed	2026-07-12
395	Odenler Komisyonevi	komisyoncu	aydin	merkez	Suphi ÖDEN	0532 316 17 92	Sebze Hali No :17	https://halkatalogu.com/hal/430-odenler-komisyonevi	unclaimed	2026-07-12
423	Öz Birlik Komisyon evi	komisyoncu	aydin	nazilli	Cumhur AKKOÇ	0544 536 66 22	Toptancı Hali No :10	https://halkatalogu.com/hal/449-oz-birlik-komisyon-evi	unclaimed	2026-07-12
403	Sağdıç Komisyon	komisyoncu	aydin	acarlar	Yıldıray SAĞDIÇ	0533 373 81 96	Toptancı Sebze Hali No :28-29	https://halkatalogu.com/hal/2362-sagdic-komisyon	unclaimed	2026-07-12
412	Sağlam Komisyonevi	komisyoncu	aydin	atca	OLGUN BİNİCİ	0544 522 65 87	Toptancı Hal No :2	https://halkatalogu.com/hal/1850-saglam-komisyonevi	unclaimed	2026-07-12
424	Sakar Ticaret Komisyon evi	komisyoncu	aydin	nazilli	Mustafa SAKAR	0539 225 90 00	Toptancı Hali No :13	https://halkatalogu.com/hal/446-sakar-ticaret-komisyon-evi	unclaimed	2026-07-12
418	Sancak Yerli Ürünler Ticareti	komisyoncu	aydin	buharkent	Ibrahim SANCAK	0544 596 53 56	Toptancı Sebze Hali No :12-13	https://halkatalogu.com/hal/443-sancak-yerli-urunler-ticareti	unclaimed	2026-07-12
401	Türkoğlu Ticaret Komisyon evi	komisyoncu	aydin	acarlar	Hakan TÜRKOĞLU	0530 252 94 24	Toptancı Sebze Hali No :7	https://halkatalogu.com/hal/2363-turkoglu-ticaret-komisyon-evi	unclaimed	2026-07-12
416	Ulus Yerli Ürünleri Ticareti	komisyoncu	aydin	buharkent	YAŞAR ULUS	0532 336 52 00	Toptancı Sebze Hali No :3	https://halkatalogu.com/hal/439-ulus-yerli-urunleri-ticareti	unclaimed	2026-07-12
425	Yapıcıoğlu Komisyon evi	komisyoncu	aydin	nazilli	Salim Büyükyapıcı	0544 635 28 16	Toptancı Hali No :14	https://halkatalogu.com/hal/452-yapicioglu-komisyon-evi	unclaimed	2026-07-12
402	Yoldaş Ticaret Komisyon evi	komisyoncu	aydin	acarlar	Mehmet YOLDAŞ	0535 967 98 49	Belediye hal dükkanları No :12	https://halkatalogu.com/hal/1859-yoldas-ticaret-komisyon-evi	unclaimed	2026-07-12
430	Avcılar Komisyon evi	komisyoncu	balikesir	merkez	Mehmet AVCI	0532 711 19 63	Toptancı Sebze Hali No :17	https://halkatalogu.com/hal/453-avcilar-komisyon-evi	unclaimed	2026-07-12
435	Ayşe Bacılı Komisyon evi	komisyoncu	balikesir	merkez	Rifat KOSAY	0532 343 89 84	Yeni Toptancı Ve Sebze Hali No :44-45	https://halkatalogu.com/hal/454-ayse-bacili-komisyon-evi	unclaimed	2026-07-12
436	Bekiroğlu Komisyon Evi	komisyoncu	balikesir	merkez	Mesut TÜRKDEN	241 25 06	Toptancı Sebze Hali No: 49-50 BALIKESİR	https://halkatalogu.com/hal/2888-bekiroglu-komisyon-evi	unclaimed	2026-07-12
433	Can Gıda Komisyon Evi	komisyoncu	balikesir	merkez	Gürkan CAN	0533 724 56 93	Toptancı Sebze Hali No: 32 Balıkesir	https://halkatalogu.com/hal/2889-can-gida-komisyon-evi	unclaimed	2026-07-12
438	Çiftçiler Ticaret	komisyoncu	balikesir	merkez			Yeni Toptancı Hali No :56	https://halkatalogu.com/hal/2208-ciftciler-ticaret	unclaimed	2026-07-12
434	Gülmezler Paketleme Tesisleri	komisyoncu	balikesir	merkez	Levent Gülmezoğlu	0533 283 84 78	Sebze Meyve Hali NO :42-43	https://halkatalogu.com/hal/457-gulmezler-paketleme-tesisleri	unclaimed	2026-07-12
439	Kamil Bulut Ticaret	komisyoncu	balikesir	edremit	Kamil Bulut	0532 270 23 61	Toptancı Sebze Hali No :20-21	https://halkatalogu.com/hal/463-kamil-bulut-ticaret	unclaimed	2026-07-12
440	Kurt Ticaret Komisyon evi	komisyoncu	balikesir	edremit	Tahir KURT	0530 326 27 35	Toptancı Sebze Hali No :24	https://halkatalogu.com/hal/464-kurt-ticaret-komisyon-evi	unclaimed	2026-07-12
437	Meraler Komisyon evi	komisyoncu	balikesir	merkez	Ufuk MERAL	0532 495 26 10	Toptancı Sebze Hali No :51	https://halkatalogu.com/hal/459-meraler-komisyon-evi	unclaimed	2026-07-12
428	Paşam Komisyon evi	komisyoncu	balikesir	merkez	Muhammet ÖZSÖZ	0536 395 39 51	Sebze Hali No :7	https://halkatalogu.com/hal/456-pasam-komisyon-evi	unclaimed	2026-07-12
431	Şenler Ticaret	komisyoncu	balikesir	merkez	Zafer ŞEN	0533 295 29 00	Toptancı Sebze Hali No :25	https://halkatalogu.com/hal/2209-senler-ticaret	unclaimed	2026-07-12
432	Yeşillikçi Nuri	komisyoncu	balikesir	merkez			Toptancı Sebze Hali No :1	https://halkatalogu.com/hal/2207-yesillikci-nuri	unclaimed	2026-07-12
429	Zorlu 35 Komisyon evi	komisyoncu	balikesir	merkez	Ünal ZORLU	0532 171 43 10	Yeni Sebze Hali No :17	https://halkatalogu.com/hal/462-zorlu-35-komisyon-evi	unclaimed	2026-07-12
1370	Balka Komisyon evi	komisyoncu	bartin	merkez	Halil BALIK	0532 455 76 06	Toptancı Sebze Hali No :8	https://halkatalogu.com/hal/465-balka-komisyon-evi	unclaimed	2026-07-12
1371	Etemoğlu Ticaret	komisyoncu	bartin	merkez	İsmail USLU	0532 364 50 37	Toptan Sebze & Meyve Hali NO :10	https://halkatalogu.com/hal/466-etemoglu-ticaret	unclaimed	2026-07-12
1372	Karaman Ticaret	komisyoncu	bartin	merkez	Feridun KARAMAN	0532 710 01 72	Toptancı Sebze Hali No :14	https://halkatalogu.com/hal/467-karaman-ticaret	unclaimed	2026-07-12
1361	Cangir Kardeşler Komisyon Evi	komisyoncu	batman	merkez	M.Siraç CANGİR	0536 591 17 25		https://halkatalogu.com/hal/3001-cangir-kardesler-komisyon-evi	unclaimed	2026-07-12
1368	Ekin Dört Mevsim Komisyon evi	komisyoncu	batman	merkez			Yeni sebze Hali No :67	https://halkatalogu.com/hal/489-ekin-dort-mevsim-komisyon-evi	unclaimed	2026-07-12
1362	Kaplan Kardeşler Komisyon Evi	komisyoncu	batman	merkez	Bilal KAPLAN	0536 552 78 03		https://halkatalogu.com/hal/3122-kaplan-kardesler-komisyon-evi	unclaimed	2026-07-12
1363	Kardeşler Komisyon Evi	komisyoncu	batman	merkez	Hacı Nevaf ASLAN	0533 346 65 46	Yeni Toptancı Sebze Hali No :19 BATMAN	https://halkatalogu.com/hal/2688-kardesler-komisyon-evi	unclaimed	2026-07-12
1367	Nebioğlu komisyon evi	komisyoncu	batman	merkez	M. Sait ERDEM	0542 496 09 05		https://halkatalogu.com/hal/3119-nebioglu-komisyon-evi	unclaimed	2026-07-12
1369	Ömerli Komisyonevi	komisyoncu	batman	merkez	Abdulbari DOĞAN	0532 403 20 07	Yeni sebze Hali .No :68	https://halkatalogu.com/hal/482-omerli-komisyonevi	unclaimed	2026-07-12
1359	Saray tarım ürünleri	komisyoncu	batman	merkez				https://halkatalogu.com/hal/3117-saray-tarim-urunleri	unclaimed	2026-07-12
1360	Şeker kardeşler komisyon evi	komisyoncu	batman	merkez	Ramazan ŞEKER	0545 557 55 10		https://halkatalogu.com/hal/3237-seker-kardesler-komisyon-evi	unclaimed	2026-07-12
1364	Taymur Tarım Ürünleri - Taymur Komisyon Evi	komisyoncu	batman	merkez	Abid TAYMUR	0532 376 34 09	Yeni sebze hali No :20-21	https://halkatalogu.com/hal/471-taymur-tarim-urunleri-taymur-komisyon-evi	unclaimed	2026-07-12
1366	Yeni Çağ Tarım Ürünleri	komisyoncu	batman	merkez	Murat ÇAKMAZ	0532 733 98 18	Top.Sebze Hali NO :45-46	https://halkatalogu.com/hal/495-yeni-cag-tarim-urunleri	unclaimed	2026-07-12
1365	Yıldız kardeşler komisyon evi	komisyoncu	batman	merkez	Sedat YILDIZ	0544 667 72 80		https://halkatalogu.com/hal/3120-yildiz-kardesler-komisyon-evi	unclaimed	2026-07-12
445	Bayşin Komisyon evi	komisyoncu	bingol	merkez	Ibrahim ANŞIN	0532 417 81 27	Toptancı Hal Kompleksi : no 11	https://halkatalogu.com/hal/1843-baysin-komisyon-evi	unclaimed	2026-07-12
450	Bingöl Komisyon evi	komisyoncu	bingol	merkez	Cezair BALUN	0538 319 30 00	Toptancı Sebze Hali No :43	https://halkatalogu.com/hal/2206-bingol-komisyon-evi	unclaimed	2026-07-12
443	Bingöl sebze hali	komisyoncu	bingol	merkez	Halim Kaan	0532 424 21 26	Toptancı Sebze Hali No :7	https://halkatalogu.com/hal/503-bingol-sebze-hali	unclaimed	2026-07-12
446	Çağlayan Komisyon evi	komisyoncu	bingol	merkez	Erol ÇAĞLAYAN	0541 787 14 88	Yeni Sebze Hali NO :14	https://halkatalogu.com/hal/497-caglayan-komisyon-evi	unclaimed	2026-07-12
449	Enes Komisyon evi	komisyoncu	bingol	merkez	T.Tahsin TAŞDÖGEN	0532 335 25 74	Sebze Hali No :37	https://halkatalogu.com/hal/501-enes-komisyon-evi	unclaimed	2026-07-12
448	Güneş 12 Komisyon Evi Güneş 12 Tarım Ürünleri	komisyoncu	bingol	merkez	Asım AYTUNA	0542 402 85 61	Toptancı Sebze Hali No: 25 Bingöl	https://halkatalogu.com/hal/2829-gunes-12-komisyon-evi-gunes-12-tarim-urunleri	unclaimed	2026-07-12
447	Köylü Komisyonevi	komisyoncu	bingol	merkez	M.Emin KALKAN	0539 555 11 43	Sebze Hali no :17	https://halkatalogu.com/hal/504-koylu-komisyonevi	unclaimed	2026-07-12
442	Mevsim Komisyonevi	komisyoncu	bingol	merkez	Mahmut CAF	0541 404 12 34	Toptancı Sebze Hali No :7-8	https://halkatalogu.com/hal/505-mevsim-komisyonevi	unclaimed	2026-07-12
441	Öz bingöl komisyon evi öz bingöl tarım	komisyoncu	bingol	merkez	MUSA GÜLTEKİN	0538 777 77 23		https://halkatalogu.com/hal/3238-oz-bingol-komisyon-evi-oz-bingol-tarim	unclaimed	2026-07-12
444	Yamaç Komisyon evi	komisyoncu	bingol	merkez	Mahmut BUDAK	0532 421 18 64	Toptancı Sebze Hali NO :10-11	https://halkatalogu.com/hal/507-yamac-komisyon-evi	unclaimed	2026-07-12
456	Aholi Komisyon evi	komisyoncu	bolu	merkez	Sinan GÜLAY	0533 816 35 82	Toptancı Hali No :19	https://halkatalogu.com/hal/2397-aholi-komisyon-evi	unclaimed	2026-07-12
453	Dönmez Kavun-Karpuz Komisyoncusu	komisyoncu	bolu	merkez	Ahmet DÖNMEZ	0537 737 70 19	Toptancı Sebze &Meyve Hali No :12	https://halkatalogu.com/hal/510-donmez-kavun-karpuz-komisyoncusu	unclaimed	2026-07-12
455	Gülaylar Komisyon evi	komisyoncu	bolu	merkez	Sinan GÜLAY	0533 816 35 82	Toptancı Sebze Hali No :15-17	https://halkatalogu.com/hal/2398-gulaylar-komisyon-evi	unclaimed	2026-07-12
452	Küçükler Komisyon evi	komisyoncu	bolu	merkez	Levent KÜÇÜK	0 374 212 5705	Toptancı Sebze Hali No :7	https://halkatalogu.com/hal/2399-kucukler-komisyon-evi	unclaimed	2026-07-12
